Review_ID,Movie_ID,Reviewer_Name,Review_Rating,Reviewer_Nationality,Reviewer_Age,Review_Date,Sex
19523,Midnight Cowboy,Melanie Medina,8,Australia,50,10/10/2024,Female
19652,My Fair Lady,Lindsay Coleman,7,China,70,10/10/2024,Female
19780,À bout de souffle,John Sharp,5,Germany,51,10/10/2024,Male
19978,Bringing Up Baby,Marcus Lewis,8,USA,26,10/10/2024,Female
19985,Bringing Up Baby,Erin Stark,9,Brazil,58,10/10/2024,Female
20037,Bride of Frankenstein,Valerie Caldwell,8,Brazil,55,10/10/2024,Female
20189,God's Own Country,Hector Gonzalez,10,Germany,71,10/10/2024,Female
20201,Deadpool 2,Vanessa Juarez,5,India,58,10/10/2024,Female
20286,Get Out,Angelica Cook,8,India,41,10/10/2024,Female
20338,Omoide no Mânî,Timothy Gutierrez,8,China,48,10/10/2024,Male
20750,Le Petit Prince,David Ware,10,Brazil,29,10/10/2024,Male
20920,Beasts of No Nation,Kelsey Gallagher,8,India,67,10/10/2024,Female
20991,Skyfall,Kimberly Clark,7,Australia,74,10/10/2024,Female
21146,Gake no ue no Ponyo,Emily Warren,7,China,57,10/10/2024,Female
21199,Flipped,Melissa Lee,7,Germany,46,10/10/2024,Male
21313,This Is England,Johnny Sanders,7,China,65,10/10/2024,Male
21608,Brokeback Mountain,Elizabeth Conway,6,USA,43,10/10/2024,Male
21771,Lost in Translation,Jesse Kim,8,USA,24,10/10/2024,Male
21778,Lost in Translation,Steven Williams,8,India,48,10/10/2024,Male
21917,Adaptation.,Heather Gomez,7,USA,53,10/10/2024,Male
21951,Black Hawk Down,Douglas Henry,7,USA,68,10/10/2024,Male
22068,Hedwig and the Angry Inch,Gary Brown,7,India,24,10/10/2024,Female
22110,Ocean's Eleven,Kelly Jackson,8,Canada,40,10/10/2024,Unknown
22128,Vampire Hunter D: Bloodlust,Jasmine Peterson,8,USA,22,10/10/2024,Male
22140,Vampire Hunter D: Bloodlust,Cindy Henry,10,China,55,10/10/2024,Male
22241,"South Park: Bigger, Longer & Uncut",Mrs. Anna Phillips,6,USA,30,10/10/2024,Unknown
22258,Office Space,Erik Gibbs,7,Canada,34,10/10/2024,Female
22618,Il postino,Jeremiah Campbell,8,India,52,10/10/2024,Male
22738,The Muppet Christmas Carol,Jonathan Clark,10,Germany,36,10/10/2024,Male
22874,Kurenai no buta,Bianca Hopkins,7,Germany,70,10/10/2024,Male
22880,Kurenai no buta,Matthew Gibbs,10,USA,63,10/10/2024,Male
22907,A Few Good Men,Amy Roth,10,UK,44,10/10/2024,Male
22968,Miller's Crossing,Sara Manning,9,Germany,31,10/10/2024,Male
23088,Empire of the Sun,Stephanie Miller,7,Brazil,60,10/10/2024,Female
23470,Airplane!,Douglas Lopez,5,Germany,31,10/10/2024,Male
23854,A Man for All Seasons,Latoya Scott,9,Australia,69,10/10/2024,Female
24064,Les yeux sans visage,Nicole James,6,China,47,10/10/2024,Male
24224,The Quiet Man,Elizabeth Murray,10,India,69,10/10/2024,Female
24322,The Invisible Man,Daniel Mendez,8,Brazil,30,10/10/2024,Female
24418,Nelyubov,Vicki Pacheco,6,UK,62,10/10/2024,Female
24556,Victoria,Amber Tucker,10,Germany,34,10/10/2024,Male
24585,Mustang,Gary Graham,7,USA,19,10/10/2024,Male
25088,Hævnen,Philip Green,7,China,54,10/10/2024,Male
25359,Zombieland,James Washington,8,India,72,10/10/2024,Female
25773,Harry Potter and the Half-Blood Prince,Jeffrey Smith,10,USA,65,10/10/2024,Male
25846,Match Point,Jay Rush,7,Germany,37,10/10/2024,Female
25860,Watchmen,Jacob Thompson,8,France,42,10/10/2024,Male
25896,Watchmen,Alexander Gordon,7,UK,28,10/10/2024,Male
25943,Saw,Shannon Taylor,10,France,33,10/10/2024,Female
25999,Mysterious Skin,Nicole Reyes,9,USA,47,10/10/2024,Male
26145,Boksuneun naui geot,Jennifer Wong,5,USA,31,10/10/2024,Male
26261,The Butterfly Effect,Dr. Leah Johnson MD,9,China,74,10/10/2024,Female
26303,Batoru rowaiaru,Daniel Montgomery,7,USA,70,10/10/2024,Female
26452,The Others,Gregory Townsend,8,France,57,10/10/2024,Male
26814,Sleepers,Samantha Hall,9,USA,68,10/10/2024,Male
26839,Lost Highway,John White,8,Brazil,43,10/10/2024,Female
26938,The Bridges of Madison County,Scott Bowers,8,India,22,10/10/2024,Unknown
26950,Apollo 13,Danielle Kennedy,9,China,25,10/10/2024,Male
27084,My Cousin Vinny,Nicole Carter,7,India,36,10/10/2024,Female
27285,The Little Mermaid,Claire Brown,6,China,53,10/10/2024,Female
27747,Breakfast at Tiffany's,Aaron Evans,7,USA,31,10/10/2024,Male
147,The Lord of the Rings: The Return of the King,Eddie Calderon,8,Canada,45,10/11/2024,Male
194,Schindler's List,Jeffery Molina,10,India,24,10/11/2024,Female
326,The Lord of the Rings: The Two Towers,Eric Warren,9,UK,18,10/11/2024,Male
641,Cidade de Deus,Jennifer Nichols,10,China,70,10/11/2024,Male
692,Saving Private Ryan,Sarah Robinson,7,China,62,10/11/2024,Male
820,Star Wars,Jason Garcia,9,USA,45,10/11/2024,Male
1289,Psycho,Thomas Woods,9,Australia,40,10/11/2024,Male
1574,Avengers: Infinity War,Jade Henry,9,USA,63,10/11/2024,Female
1609,Coco,Nancy Garcia,9,China,19,10/11/2024,Unknown
1644,Django Unchained,Michael Dennis,7,China,33,10/11/2024,Male
1729,Taare Zameen Par,Hannah Phillips,9,India,40,10/11/2024,Male
1848,Memento,Whitney Green,8,USA,69,10/11/2024,Female
2606,Babam ve Oglum,Stephanie Evans,8,China,43,10/11/2024,Female
2798,American Beauty,Kimberly Mills,8,Germany,67,10/11/2024,Female
2945,Full Metal Jacket,Edgar Brewer,8,China,34,10/11/2024,Female
3001,Amadeus,James Cunningham II,10,China,48,10/11/2024,Female
3144,The Sting,Brandon Lopez,10,Germany,28,10/11/2024,Male
3190,A Clockwork Orange,Diane Brady,10,China,37,10/11/2024,Male
3678,Green Book,Cameron Williams,9,France,44,10/11/2024,Male
3724,"Three Billboards Outside Ebbing, Missouri",Hannah Howard,8,India,52,10/11/2024,Female
3860,Queen,Kimberly Smith,10,India,42,10/11/2024,Female
3905,Mandariinid,Regina Barker,10,France,44,10/11/2024,Female
4258,Pan's Labyrinth,Mary Contreras,9,UK,55,10/11/2024,Female
4545,A Beautiful Mind,Morgan Porter,6,China,49,10/11/2024,Male
4650,"Lock, Stock and Two Smoking Barrels",Joyce Bailey PhD,8,Japan,29,10/11/2024,Female
4690,L.A. Confidential,Madison Martin,8,Canada,41,10/11/2024,Male
4902,Dom za vesanje,Stephen Stephens,9,Germany,74,10/11/2024,Female
5019,Stalker,Adrian Hess,6,India,42,10/11/2024,Male
5049,Höstsonaten,Desiree Hahn,8,UK,25,10/11/2024,Male
5056,Höstsonaten,Taylor Williams,8,Canada,20,10/11/2024,Female
5089,The Message,Stephanie Webb,8,Brazil,58,10/11/2024,Female
5108,Sholay,William Barnes,8,Germany,60,10/11/2024,Female
5252,Yôjinbô,Monique Schmidt,9,USA,21,10/11/2024,Male
5331,Smultronstället,Alexandria Taylor,8,China,57,10/11/2024,Female
5531,Rashômon,Patricia Mcdonald,6,India,73,10/11/2024,Female
5608,The Treasure of the Sierra Madre,Joseph Clark,10,USA,24,10/11/2024,Female
5656,To Be or Not to Be,Ruth Williams,9,USA,44,10/11/2024,Female
5948,Logan,Tammie Hartman,8,India,66,10/11/2024,Female
6065,PK,Mark Perkins,10,France,22,10/11/2024,Male
6232,Rush,Kristin Stephens,9,USA,59,10/11/2024,Male
6317,Ford v Ferrari,Carrie Moon,10,Australia,58,10/11/2024,Female
6468,A Wednesday,Hailey Simpson,8,Germany,52,10/11/2024,Female
6763,Hotel Rwanda,Lisa Parsons,9,China,66,10/11/2024,Male
6811,Before Sunset,Lisa Martin,8,Japan,26,10/11/2024,Male
6820,Before Sunset,Christopher Ferguson,6,Brazil,45,10/11/2024,Female
6822,Before Sunset,Angela Davis,9,Australia,18,10/11/2024,Male
7206,Trainspotting,Daniel Walker,10,USA,24,10/11/2024,Male
7533,Dead Poets Society,Joseph Keith,8,India,68,10/11/2024,Female
7545,Dead Poets Society,Wesley Daniels,8,India,60,10/11/2024,Male
7849,Barry Lyndon,April Peterson,8,UK,45,10/11/2024,Male
7862,Barry Lyndon,Brian Osborne,6,UK,51,10/11/2024,Male
7950,Paper Moon,Caleb Newman,9,USA,71,10/11/2024,Female
7995,Solaris,Matthew Richards,7,USA,45,10/11/2024,Male
8044,Cool Hand Luke,Dorothy Garcia,7,Canada,36,10/11/2024,Female
8120,Andrei Rublev,Amy Krause,8,USA,41,10/11/2024,Female
8211,What Ever Happened to Baby Jane?,Cameron Brown,7,USA,40,10/11/2024,Male
8449,Kumonosu-jô,Angela Reyes,10,Australia,53,10/11/2024,Male
8953,The General,Christopher Estrada,3,India,43,10/11/2024,Female
8994,Das Cabinet des Dr. Caligari,Sheila Snow,7,USA,33,10/11/2024,Male
9587,The Perks of Being a Wallflower,Kelly Boone,5,China,38,10/11/2024,Female
9614,Tropa de Elite 2: O Inimigo Agora é Outro,Lee Reynolds,7,China,71,10/11/2024,Male
9802,Black Swan,Jeffrey Zavala,8,Germany,68,10/11/2024,Female
9997,The Bourne Ultimatum,Patricia Nelson,9,China,41,10/11/2024,Female
10156,Ratatouille,Debra Rivera,7,China,42,10/11/2024,Female
10280,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,Daniel Smith,10,France,18,10/11/2024,Male
10690,Sling Blade,Erin Hayes,8,Japan,72,10/11/2024,Female
10829,The Nightmare Before Christmas,Samantha Cowan,7,USA,26,10/11/2024,Male
11119,Rain Man,Chase Thomas,10,USA,71,10/11/2024,Female
11234,Au revoir les enfants,Alicia Sanders,9,Canada,30,10/11/2024,Female
11443,Dog Day Afternoon,Ashley Sellers,9,Germany,52,10/11/2024,Male
11597,Sleuth,Richard Bond,8,Brazil,49,10/11/2024,Female
11920,Per un pugno di dollari,Kenneth Martin,9,Australia,38,10/11/2024,Male
11977,Vivre sa vie: Film en douze tableaux,Paula Lyons,7,India,46,10/11/2024,Male
12080,Touch of Evil,Tammy Nelson,5,UK,35,10/11/2024,Male
12251,La Strada,Mario Duke,7,France,49,10/11/2024,Male
12487,Brief Encounter,Alice Donovan,9,USA,26,10/11/2024,Unknown
12616,The Maltese Falcon,Olivia Perry,8,USA,72,10/11/2024,Male
12827,Knives Out,Mark Hanson,9,India,62,10/11/2024,Female
12904,Call Me by Your Name,John Bruce,10,India,40,10/11/2024,Female
13354,Amour,Patricia James,8,Japan,61,10/11/2024,Male
13546,Boyhood,Daniel Castro,8,USA,39,10/11/2024,Male
13985,Mystic River,John Wu,6,USA,66,10/11/2024,Male
14027,Ying xiong,Martin Torres PhD,7,Brazil,48,10/11/2024,Female
14129,Cowboy Bebop: Tengoku no tobira,Laura Garcia,8,Germany,74,10/11/2024,Female
14195,Nueve reinas,Cynthia Griffin,5,USA,73,10/11/2024,Male
14465,Trois couleurs: Bleu,Amber Tran,8,France,55,10/11/2024,Male
14551,My Left Foot: The Story of Christy Brown,John Smith,7,India,22,10/11/2024,Female
14590,The Untouchables,William Terrell,7,USA,63,10/11/2024,Female
14929,Harold and Maude,Melissa Johnson,10,UK,54,10/11/2024,Female
15001,The Wild Bunch,Aaron Bullock,9,Canada,61,10/11/2024,Female
15441,Harvey,John Foster,5,Germany,72,10/11/2024,Female
15541,Notorious,Kaylee Stewart,8,Germany,59,10/11/2024,Female
16181,Manchester by the Sea,Brian Jones,7,Australia,45,10/11/2024,Female
16549,Kaze tachinu,Olivia Richardson DDS,8,Canada,26,10/11/2024,Female
16678,Kokuhaku,Peter Love,8,China,40,10/11/2024,Female
16680,Kokuhaku,Walter Soto,5,UK,28,10/11/2024,Male
16683,Kokuhaku,Jo Wood,5,Germany,35,10/11/2024,Male
16723,Ang-ma-reul bo-at-da,Sara Nelson,10,China,43,10/11/2024,Female
17213,The Hobbit: An Unexpected Journey,Matthew Atkinson,7,France,68,10/11/2024,Male
17377,Mr. Nobody,Thomas Todd,8,India,41,10/11/2024,Female
17432,Little Miss Sunshine,Michael Jones,8,India,42,10/11/2024,Female
17530,Adams æbler,Randall Wilkinson,7,India,32,10/11/2024,Male
17593,Tôkyô goddofâzâzu,Karen Williams,8,Australia,27,10/11/2024,Male
17621,Serenity,Caroline Jones,8,UK,63,10/11/2024,Male
17628,Walk the Line,Tracy Maynard,9,USA,45,10/11/2024,Male
17885,Waking Life,Melissa Long,6,France,67,10/11/2024,Female
17931,Remember the Titans,John Benton,7,Australia,58,10/11/2024,Male
18405,What's Eating Gilbert Grape,Lindsey Bradley,9,UK,27,10/11/2024,Female
18596,A Bronx Tale,Brian Marshall,7,China,32,10/11/2024,Male
18688,Night on Earth,Amy Williams,7,India,26,10/11/2024,Female
18691,Night on Earth,Clayton King,6,Canada,36,10/11/2024,Male
18707,La double vie de Véronique,Nicole Mckee,8,China,61,10/11/2024,Female
18780,Boyz n the Hood,Kathryn Lopez,7,China,61,10/11/2024,Male
18924,Back to the Future Part II,Julie Mason,4,Germany,68,10/11/2024,Male
18996,Predator,Maria Vaughan,8,Australia,40,10/11/2024,Female
19011,Ferris Bueller's Day Off,Jeffrey Mitchell,5,Canada,39,10/11/2024,Female
19203,E.T. the Extra-Terrestrial,Tara Stanley,8,France,29,10/11/2024,Male
19312,The Conversation,Barbara Lynch,10,Germany,57,10/11/2024,Male
19810,Key Largo,Tina Mcguire,7,Australia,54,10/11/2024,Female
20124,Frankenstein,Morgan Berry,5,USA,56,10/11/2024,Female
20395,The Theory of Everything,Kevin Romero,7,France,74,10/11/2024,Male
20441,Kingsman: The Secret Service,Evan Campos,9,UK,41,10/11/2024,Male
20549,Birdman or (The Unexpected Virtue of Ignorance),Dr. Donald Evans,8,USA,60,10/11/2024,Male
20637,Captain America: The Winter Soldier,Scott Daniel,6,China,20,10/11/2024,Male
20801,Midnight in Paris,Lynn Holt,8,China,20,10/11/2024,Male
20830,The Lego Movie,Samuel Spencer,8,China,68,10/11/2024,Male
21385,The Last King of Scotland,Lacey Wallace,7,UK,52,10/11/2024,Male
21511,Tangled,William Jennings,6,USA,19,10/11/2024,Female
21572,Zwartboek,Tracy Oconnor,9,China,71,10/11/2024,Male
21756,Ray,Jeanette Reyes,9,India,36,10/11/2024,Male
21932,Adaptation.,Dalton Espinoza,7,USA,23,10/11/2024,Male
22865,Kurenai no buta,Charles Wilkinson,7,China,44,10/11/2024,Male
23108,Der Name der Rose,Paula Chavez,8,USA,52,10/11/2024,Male
23216,After Hours,Susan Sims,8,USA,43,10/11/2024,Male
23287,Zelig,Gary Wilson,7,UK,48,10/11/2024,Female
23642,Blazing Saddles,Margaret Holloway,9,USA,30,10/11/2024,Male
23786,The Dirty Dozen,Sara Ramsey,8,Germany,65,10/11/2024,Female
23867,Repulsion,Kenneth Livingston,8,Canada,24,10/11/2024,Male
23897,Goldfinger,Francisco George,7,India,18,10/11/2024,Female
24240,The Day the Earth Stood Still,Andrew Russo,10,Germany,50,10/11/2024,Female
24417,Nelyubov,Brian Barton,8,China,20,10/11/2024,Male
24633,Guardians of the Galaxy Vol. 2,Michael Kim,6,USA,34,10/11/2024,Male
24705,Bridge of Spies,Devin Martin,7,India,58,10/11/2024,Male
24856,Hell or High Water,Zachary Stone,10,Australia,28,10/11/2024,Male
25064,True Grit,Laura Russell,6,India,56,10/11/2024,Male
25103,Hævnen,Tanya Stewart,8,India,63,10/11/2024,Female
25195,Kick-Ass,Cameron Nicholson,9,USA,71,10/11/2024,Male
25298,La piel que habito,Eileen Garcia,8,Australia,47,10/11/2024,Unknown
25364,Die Welle,Thomas Hahn,8,UK,20,10/11/2024,Male
25453,Seven Pounds,Ivan Krueger,10,USA,65,10/11/2024,Male
25591,Inside Man,Susan Thompson,5,Germany,60,10/11/2024,Female
25811,300,Monica Porter,8,Canada,61,10/11/2024,Male
25820,300,Taylor Walker,9,India,39,10/11/2024,Unknown
25993,"Synecdoche, New York",Christine Cox,5,Australia,19,10/11/2024,Male
26245,The Butterfly Effect,Deborah Brown,5,USA,62,10/11/2024,Male
26292,Batoru rowaiaru,Devin Mcdowell,6,USA,70,10/11/2024,Male
26299,Batoru rowaiaru,Tonya Levine,6,Australia,56,10/11/2024,Male
26461,The Others,Gregory Smith,8,India,72,10/11/2024,Female
26598,The Hurricane,David Taylor MD,7,India,25,10/11/2024,Male
26804,Sleepers,Richard Mcdaniel,9,UK,41,10/11/2024,Male
26913,The Bridges of Madison County,Erica Brown,7,China,29,10/11/2024,Male
26995,Trois couleurs: Blanc,Alyssa Smith,9,USA,57,10/11/2024,Male
27170,Home Alone,Carol Webb,9,China,31,10/11/2024,Female
27256,When Harry Met Sally...,William Hayes,7,China,68,10/11/2024,Male
27292,The Little Mermaid,Gregory Douglas,8,UK,54,10/11/2024,Female
27668,Kelly's Heroes,Justin Wright,5,USA,46,10/11/2024,Male
185,Schindler's List,Barbara Mack,9,USA,60,10/12/2024,Male
187,Schindler's List,Jose Small,9,China,34,10/12/2024,Female
408,Star Wars: Episode V - The Empire Strikes Back,Vanessa Stein,10,USA,50,10/12/2024,Female
501,Gisaengchung,Robert Sanchez,10,Australia,72,10/12/2024,Female
787,The Silence of the Lambs,Susan Gallagher,10,USA,63,10/12/2024,Female
1428,Ayla: The Daughter of War,Alexander Dickerson,10,France,47,10/12/2024,Male
1467,Dangal,Whitney Griffin,8,France,38,10/12/2024,Male
1531,Avengers: Endgame,Heidi Hall,9,India,57,10/12/2024,Female
1743,Taare Zameen Par,Darryl Adams,8,USA,51,10/12/2024,Male
1936,Once Upon a Time in America,Brandi Butler,10,USA,45,10/12/2024,Female
2205,Paths of Glory,Courtney Stone,6,France,25,10/12/2024,Female
2240,Rear Window,Brent Lopez,6,Brazil,29,10/12/2024,Female
2959,Idi i smotri,Gary Williams,7,USA,65,10/12/2024,Female
3331,The Apartment,Scott Ford,9,France,21,10/12/2024,Female
3349,North by Northwest,Susan Gates,9,China,19,10/12/2024,Male
3731,"Three Billboards Outside Ebbing, Missouri",Greg Huffman,6,Germany,28,10/12/2024,Female
3857,Queen,Renee Bush,8,USA,70,10/12/2024,Male
4122,Warrior,Michelle Knight,8,Germany,38,10/12/2024,Female
4167,Up,David Tucker,7,India,42,10/12/2024,Female
4896,Dom za vesanje,Robert Brady,8,China,35,10/12/2024,Female
4935,Tonari no Totoro,Andre Williams,8,USA,65,10/12/2024,Female
5394,Det sjunde inseglet,Jennifer Campbell,6,Brazil,33,10/12/2024,Female
5618,The Treasure of the Sierra Madre,Joy Bryant,8,USA,55,10/12/2024,Male
5802,Koe no katachi,Douglas Woods,9,USA,64,10/12/2024,Female
5914,Haider,Christian Martin,8,China,28,10/12/2024,Male
6461,Mad Max: Fury Road,Joshua Griffin,7,China,20,10/12/2024,Female
6544,Hachi: A Dog's Tale,Kelli Stevenson,7,USA,61,10/12/2024,Female
6907,Kill Bill: Vol. 1,Mary Alexander DDS,10,India,22,10/12/2024,Female
6950,Finding Nemo,Richard Rios,9,Australia,18,10/12/2024,Male
7021,Amores perros,Michael Johnson,8,USA,44,10/12/2024,Female
7137,La leggenda del pianista sull'oceano,Isaac Wright,7,Japan,65,10/12/2024,Male
7515,Dà hóng denglong gaogao guà,Steven Lee,9,Germany,68,10/12/2024,Female
7661,The Thing,Michael Rios,6,UK,24,10/12/2024,Male
7808,Rocky,Angela Maddox,10,Australia,28,10/12/2024,Female
7973,Viskningar och rop,Nathan Jarvis,7,China,50,10/12/2024,Male
8813,La Grande Illusion,Ariel Lawson,9,China,23,10/12/2024,Female
8928,Sunrise: A Song of Two Humans,Robert Bass,8,USA,21,10/12/2024,Male
8981,The General,Victor Mitchell,8,India,36,10/12/2024,Male
9021,Das Cabinet des Dr. Caligari,Diana Montes,8,Australia,52,10/12/2024,Female
9541,Her,Ellen Robinson,8,India,62,10/12/2024,Female
9758,My Name Is Khan,Bryan Wyatt,9,USA,74,10/12/2024,Female
9890,The Pursuit of Happyness,Jeffrey Acosta,10,Canada,40,10/12/2024,Female
9902,The Pursuit of Happyness,Crystal Ponce,8,China,29,10/12/2024,Male
10197,Casino Royale,Adam Garcia,10,USA,42,10/12/2024,Male
10323,Pirates of the Caribbean: The Curse of the Black Pearl,Matthew Hernandez,9,India,22,10/12/2024,Male
10860,Groundhog Day,Karen Jensen,7,China,49,10/12/2024,Male
11050,Beauty and the Beast,Linda Smith,7,China,37,10/12/2024,Male
11116,Rain Man,Joy Collins,10,Germany,23,10/12/2024,Female
11250,Au revoir les enfants,Regina Black,9,China,67,10/12/2024,Male
11454,Dog Day Afternoon,Mary Thompson,7,USA,66,10/12/2024,Male
11799,Who's Afraid of Virginia Woolf?,Adam Lowe,8,Canada,41,10/12/2024,Female
12181,The Killing,Janet Taylor,8,Australia,73,10/12/2024,Male
12741,La règle du jeu,Mr. Charles Lee DDS,6,Australia,34,10/12/2024,Male
13144,Jojo Rabbit,Jeremy Barrett,6,UK,24,10/12/2024,Male
13435,Moon,Amy Mcfarland,6,Australia,41,10/12/2024,Unknown
13461,Låt den rätte komma in,Brittany Duran,6,India,55,10/12/2024,Male
13784,Life of Pi,Yvonne Thomas,8,Canada,22,10/12/2024,Female
13835,Fantastic Mr. Fox,Eric Fowler,8,India,58,10/12/2024,Female
13903,Iron Man,Frank Perez,5,China,73,10/12/2024,Male
14292,Toy Story 2,Scott Zimmerman,8,China,50,10/12/2024,Male
14543,My Left Foot: The Story of Christy Brown,Steve Thompson,9,India,48,10/12/2024,Female
14572,Crimes and Misdemeanors,Kimberly Harris,8,France,43,10/12/2024,Unknown
14599,The Untouchables,Craig Navarro,6,Canada,46,10/12/2024,Male
15422,High Noon,Christopher Gallagher,8,China,19,10/12/2024,Male
15597,The Lost Weekend,Wesley Nguyen,9,USA,25,10/12/2024,Male
15607,The Lost Weekend,Robin Valentine,10,USA,30,10/12/2024,Male
15668,His Girl Friday,Jody Jones,10,Australia,65,10/12/2024,Female
15754,A Night at the Opera,Danielle Anderson,9,Australia,67,10/12/2024,Male
15755,A Night at the Opera,Ashley Brown,6,India,58,10/12/2024,Male
15807,Freaks,Mary Stewart,10,USA,60,10/12/2024,Female
15911,Raazi,Derek Crawford,8,Germany,61,10/12/2024,Male
15924,Raazi,Timothy Perez,9,Germany,73,10/12/2024,Female
16031,Dunkirk,Maria Hanna,6,Japan,64,10/12/2024,Female
16388,La grande bellezza,John Clark MD,7,USA,53,10/12/2024,Male
16485,About Time,Bruce Marsh,5,China,23,10/12/2024,Male
16914,Das weiße Band - Eine deutsche Kindergeschichte,Brandon Brooks,8,Australia,59,10/12/2024,Male
17462,Hot Fuzz,Ashley Soto,6,Australia,20,10/12/2024,Unknown
17617,Serenity,Christine Walker,8,Canada,40,10/12/2024,Female
17651,Walk the Line,Robert Gordon,7,Germany,59,10/12/2024,Male
18231,Hana-bi,Megan Giles,5,India,36,10/12/2024,Female
18288,The Game,Tracey Simmons,6,China,32,10/12/2024,Female
18491,The Remains of the Day,Robert Johnson,9,UK,38,10/12/2024,Male
18532,The Fugitive,Alexandra Henderson,7,UK,68,10/12/2024,Male
18797,Misery,Nancy Spencer,7,Japan,18,10/12/2024,Female
18856,Majo no takkyûbin,Daisy White,9,USA,67,10/12/2024,Male
18937,Back to the Future Part II,Kevin Melton,7,Canada,36,10/12/2024,Female
19213,E.T. the Extra-Terrestrial,Kerry Murphy,6,India,55,10/12/2024,Female
19338,La planète sauvage,Daniel Meyer Jr.,5,India,65,10/12/2024,Male
19582,Guess Who's Coming to Dinner,Chelsea Brown,8,China,39,10/12/2024,Female
19583,Guess Who's Coming to Dinner,Madison Boyle,8,Germany,20,10/12/2024,Male
19825,Key Largo,Charles Avila,8,Australia,35,10/12/2024,Female
20489,The Fault in Our Stars,Brandon Curry,5,Brazil,57,10/12/2024,Male
20873,Star Trek Into Darkness,Christopher Ortega,8,Canada,27,10/12/2024,Female
20886,Star Trek Into Darkness,Jordan Hahn,9,USA,72,10/12/2024,Female
20897,Star Trek Into Darkness,Rick Obrien,8,India,29,10/12/2024,Male
